3.646859903,0,1,0,0,1,0,2
2.775646498,0,0,0,1,0,1,3
2.293778376,0,0,0,1,0,1,1
3.466883772,0,1,0,0,1,0,1
3.518941454,0,0,0,1,0,1,1
2.858660564,0,0,0,1,1,0,1
3.591374192,0,1,0,0,1,0,2
3.570782113,0,1,0,0,1,0,1
3.21966759,0,0,0,1,0,1,1
3.461693811,0,0,0,1,0,1,1
3.198498251,0,1,0,0,1,0,1
3.476969697,0,0,0,1,0,1,1
3.718423918,0,0,0,1,0,1,2
3.683630801,0,0,0,1,0,1,2
3.475679125,0,0,0,1,1,0,3
3.351079977,0,0,0,1,0,1,3
3.599141973,0,0,0,1,0,1,2
3.189962748,0,0,0,1,1,0,1
3.133699356,0,0,0,1,0,1,0
3.196548758,0,0,0,1,1,0,1
3.563359458,0,0,0,1,1,0,0
3.780033003,0,1,0,0,0,1,2
3.623174438,0,0,0,1,0,1,2
3.776400199,0,1,0,0,0,1,2
3.558677458,0,0,0,1,0,1,2
3.252717334,0,0,1,0,1,0,1
3.129314079,0,0,1,0,1,0,1
3.15424435,0,0,0,1,0,1,1
3.576693432,0,0,0,1,0,1,2
3.124216375,0,0,0,1,1,0,1
3.003667758,0,0,0,1,1,0,1
3.420648464,0,0,0,1,0,1,1
3.214751684,0,0,0,1,1,0,1
3.004775528,0,0,0,1,1,0,1
2.931364021,0,0,0,1,1,0,1
2.910668808,0,0,0,1,0,1,1
3.310874976,0,0,0,1,1,0,1
3.275446839,0,0,0,1,0,1,0
3.682306584,0,0,0,1,0,1,1
3.379824729,0,0,0,1,1,0,1
3.714175655,0,0,0,1,0,1,2
3.426635823,0,0,0,1,1,0,3
3.839259738,0,0,0,1,0,1,2
3.258096203,0,0,0,1,1,0,1
3.324662265,0,1,0,0,1,0,1
3.708847003,0,0,0,1,1,0,2
3.448589645,0,0,0,1,0,1,1
3.160020277,0,0,0,1,0,1,1
3.450365639,0,0,0,1,0,1,1
3.634991087,0,0,0,1,1,0,1
3.790150222,0,0,0,1,0,1,2
3.611701364,0,0,0,1,0,1,1
3.530613042,0,0,1,0,0,1,1
3.645817005,0,1,0,0,0,1,2
3.234942897,0,0,0,1,1,0,1
3.578072502,0,0,0,1,1,0,1
3.31433526,0,1,0,0,0,1,1
3.01424492,0,0,0,1,0,1,1
2.975473906,0,0,0,1,0,1,1
3.143723222,0,0,0,1,0,1,1
2.987328837,0,0,0,1,0,1,3
3.117802243,0,0,0,1,0,1,1
2.952199558,0,0,0,1,0,1,1
2.594211577,0,0,1,0,1,0,1
2.885589617,0,1,0,0,1,0,1
3.23898141,0,0,0,1,1,0,1
3.376952637,0,0,0,1,0,1,1
3.261724311,0,0,0,1,1,0,1
3.178079803,0,0,0,1,1,0,1
3.555554634,0.1,1,0,0,1,0,2
3.35638703,0.1,1,0,0,0,1,1
3.080189415,0,0,0,1,0,1,1
3.390835657,0,0,0,1,1,0,0
3.657747412,0,0,0,1,1,0,2
3.737303118,0,0,0,1,1,0,2
3.251176228,0,0,0,1,0,1,1
3.821085235,0,0,0,1,1,0,2
3.283525955,0,0,0,1,1,0,1
2.744059977,0,0,0,1,0,1,0
3.294952807,0,0,0,1,0,1,1
3.620162756,0,0,0,1,1,0,3
3.837574875,0,0,0,1,0,1,2
3.359980257,0,0,0,1,0,1,2
2.997163121,0,0,0,1,0,1,1
3.312852289,0,1,0,0,1,0,1
3.530447085,0,0,0,1,0,1,1
3.403414443,0,1,0,0,1,0,1
3.30332732,0,1,0,0,0,1,1
2.991335656,0,1,0,0,1,0,1
3.853888131,0.2,0,0,1,0,1,2
3.853888131,0.05,0,0,1,0,1,2
2.996054769,0,0,0,1,0,1,1
2.625026431,0,0,0,1,0,1,1
2.86916193,0,1,0,0,1,0,1
2.955791962,0,1,0,0,1,0,1
3.150005488,0,0,0,1,1,0,1
3.441483783,0,1,0,0,0,1,1
3.503736799,0,0,0,1,0,1,0
3.555202286,0,0,0,1,0,1,1
3.460383629,0,1,0,0,1,0,1
3.740226629,0.3,0,0,1,0,1,2
3.77952844,0,1,0,0,0,1,1
3.533498201,0.2,0,0,1,0,1,0
3.758044001,0,0,0,1,0,1,1
3.552108292,0,1,0,0,0,1,2
3.811849627,0,0,0,1,0,1,2
3.255844697,0,0,0,1,0,1,1
3.647879891,0,1,0,0,1,0,1
3.11242657,0,1,0,0,1,0,1
3.578036036,0,0,0,1,1,0,0
3.610357606,0,0,0,1,0,1,2
3.650236671,0,1,0,0,1,0,1
3.618107842,0,0,0,1,1,0,0
3.19829606,0,1,0,0,1,0,1
3.024678061,0,1,0,0,1,0,1
3.412507238,0,0,0,1,0,1,1
3.06001378,0,0,0,1,0,1,1
3.168125855,0,1,0,0,1,0,1
3.133355795,0,0,0,1,0,1,1
2.046878876,0,1,0,0,0,1,1
3.414674825,0,1,0,0,0,1,1
2.998742004,0,0,0,1,1,0,1
2.794056122,0,1,0,0,1,0,1
3.225342545,0,0,0,1,0,1,1
3.712780626,0,1,0,0,1,0,1
3.231426795,0,0,0,1,1,0,1
3.439719538,0,1,0,0,1,0,3
3.69865078,0,1,0,0,1,0,2
3.718690629,0,1,0,0,0,1,2
3.649099406,0,0,0,1,1,0,2
3.25826935,0,0,0,1,0,1,1
2.975447453,0,0,0,1,1,0,3
3.496353867,0,1,0,0,0,1,1
3.351713889,0,1,0,0,1,0,1
3.64129593,0,1,0,0,1,0,2
3.491130635,0,0,0,1,1,0,1
3.228539675,0,0,0,1,0,1,1
3.008837668,0,0,0,1,0,1,1
3.5098689,0,0,0,1,1,0,1
3.101196616,0,1,0,0,1,0,1
2.733184211,0,0,0,1,1,0,1
3.2448881,0,1,0,0,1,0,1
2.351049204,0,0,0,1,0,1,1
3.100937267,0,0,0,1,0,1,2
3.657760943,0,0,0,1,1,0,1
3.560515556,0,0,0,1,0,1,1
3.448672248,0,0,0,1,1,0,1
3.856836876,0,0,0,1,1,0,2
3.556210747,0,1,0,0,1,0,2
3.185328106,0,1,0,0,1,0,1
3.732374222,0,0,0,1,0,1,2
3.216892555,0,0,0,1,0,1,1
3.037851131,0,0,0,1,0,1,3
3.354687965,0,0,0,1,0,1,0
3.397154165,0,0,0,1,1,0,1
3.308982853,0,0,0,1,0,1,3
3.007444853,0,0,0,1,0,1,1
3.299008843,0,0,0,1,0,1,2
3.47780395,0,0,0,1,1,0,1
3.511490251,0,0,0,1,0,1,2
3.257181572,0,1,0,0,1,0,1
3.213319672,0,0,0,1,1,0,1
3.669639221,0,0,0,1,1,0,1
3.613628203,0,0,0,1,0,1,0
3.311177347,0,0,0,1,0,1,1
3.915780665,0,0,0,1,1,0,2
2.982030457,0,0,0,1,0,1,1
3.575696944,0,0,0,1,1,0,1
3.289329764,0,1,0,0,1,0,1
3.625452812,0,0,0,1,0,1,2
2.88857868,0.2,0,0,1,0,1,2
3.711978348,0,0,0,1,0,1,2
2.442096972,0,0,0,1,0,1,1
3.491416069,0,1,0,0,1,0,1
3.009893704,0,1,0,0,1,0,1
3.14495078,0,0,0,1,0,1,0
2.838577142,0,0,0,1,1,0,1
2.812092308,0,0,0,1,0,1,0
2.529115442,0,0,0,1,0,1,1
3.179752392,0.02,0,0,1,0,1,1
3.325853808,0,1,0,0,0,1,1
3.582461103,0,0,0,1,0,1,1
3.199812383,0,1,0,0,0,1,1
3.408144578,0,1,0,0,0,1,1
3.484888305,0.2,0,0,1,1,0,3
3.508387942,0,1,0,0,1,0,1
2.910443928,0,0,0,1,0,1,1
3.426962392,0,1,0,0,1,0,3
3.690237907,0,1,0,0,1,0,2
3.704863169,0,0,0,1,0,1,2
3.529885057,0,1,0,0,0,1,2
3.260531231,0,1,0,0,0,1,1
3.252856095,0,1,0,0,1,0,1
3.369374635,0,0,0,1,0,1,0
3.09528961,0,0,0,1,0,1,1
3.291488919,0,0,0,1,0,1,0
3.08907819,0,0,0,1,0,1,0
3.304154844,0,1,0,0,1,0,1
2.905482538,0,0,0,1,0,1,1
3.545245839,0,0,0,1,0,1,1
3.036854901,0,1,0,0,1,0,1
2.743185342,0,1,0,0,1,0,1
3.134061459,0,1,0,0,1,0,1
3.197875671,0,0,0,1,1,0,1
3.458392617,0,0,0,1,1,0,2
3.662839286,0,0,0,1,0,1,2
3.191293159,0,0,0,1,0,1,1
3.336078018,0,0,0,1,0,1,1
3.441915551,0,1,0,0,1,0,2
2.298691344,0,1,0,0,1,0,1
3.481641424,0,0,0,1,0,1,1
3.16352334,0,0,0,1,0,1,0
3.567620582,0,1,0,0,1,0,1
3.15135781,0,1,0,0,0,1,1
3.624041298,0,0,0,1,0,1,0
3.158493006,0,1,0,0,0,1,1
3.131220909,0,1,0,0,0,1,1
3.427981841,0,1,0,0,0,1,1
3.331397669,0,0,0,1,0,1,1
3.733263961,0,0,0,1,0,1,2
3.322600583,0,0,0,1,1,0,2
3.221815457,0,0,0,1,1,0,3
3.456850962,0,0,0,1,1,0,2
2.572795558,0,0,0,1,0,1,1
3.22454101,0,0,0,1,0,1,0
3.277205804,0,1,0,0,1,0,1
3.211336982,0,0,0,1,0,1,1
2.878674714,0,0,0,1,1,0,1
3.013912412,0,1,0,0,1,0,1
2.950973626,0,0,0,1,0,1,1
2.963213531,0,1,0,0,1,0,1
3.227438612,0,0,0,1,0,1,1
3.086590459,0,1,0,0,0,1,1
3.227510645,0,0,0,1,0,1,1
3.245683416,0,0,0,1,1,0,1
3.238372852,0,0,0,1,1,0,1
3.310435121,0,1,0,0,1,0,1
3.436446297,0,0,0,1,0,1,0
3.650404696,0,1,0,0,1,0,2
3.756635389,0,1,0,0,1,0,2
3.422496148,0,1,0,0,1,0,1
3.343401819,0,0,0,1,0,1,1
3.678731983,0,0,0,1,0,1,2
3.756964873,0,1,0,0,1,0,2
2.663011457,0,0,0,1,0,1,1
3.05838015,0,1,0,0,1,0,1
3.553158634,0,0,0,1,0,1,2
3.448740375,0,1,0,0,1,0,1
3.302820785,0,0,0,1,0,1,0
3.635854069,0.1,0,0,1,1,0,2
3.403770444,0,0,0,1,0,1,0
2.837077218,0,0,0,1,0,1,1
3.302611336,0,0,0,1,1,0,1
3.282235675,0,1,0,0,1,0,1
3.390628176,0,0,0,1,1,0,1
3.235814342,0,1,0,0,0,1,1
2.775711433,0,0,0,1,0,1,1
2.975301794,0,0,0,1,0,1,1
3.421644221,0,0,0,1,0,1,2
2.744683393,0,0,0,1,0,1,1
2.995394737,0,0,0,1,0,1,1
3.710515569,0,0,0,1,0,1,0
3.640026774,0.2,0,0,1,1,0,1
3.569846207,0,0,0,1,0,1,1
3.735554494,0,0,0,1,0,1,0
3.71610499,0,1,0,0,1,0,1
2.696290572,0,1,0,0,1,0,1
3.458268137,0,0,0,1,0,1,1
3.298946973,0,1,0,0,0,1,1
3.011173827,0,0,0,1,0,1,3
3.754190166,0,1,0,0,1,0,2
3.401178361,0,0,0,1,0,1,1
3.35023161,0,1,0,0,1,0,1
2.947385658,0,1,0,0,0,1,1
3.561296328,0,1,0,0,0,1,1
3.107028822,0,1,0,0,1,0,1
3.251898481,0,1,0,0,0,1,1
3.667913915,0,1,0,0,0,1,2
3.154942576,0,0,0,1,0,1,1
3.293833524,0,1,0,0,1,0,1
3.234072185,0,1,0,0,0,1,1
3.671323168,0,0,0,1,1,0,2
3.368254704,0,0,0,1,0,1,3
3.465996694,0,1,0,0,1,0,1
3.890440887,0,0,0,1,0,1,2
3.454899186,0,0,0,1,0,1,1
3.331304028,0,0,0,1,0,1,1
3.541831876,0,0,0,1,1,0,1
3.59041691,0,1,0,0,0,1,1
3.133815946,0,0,0,1,0,1,1
3.515432365,0,1,0,0,1,0,1
3.477792642,0,0,0,1,0,1,0
3.345493477,0,1,0,0,1,0,1
3.027574509,0,1,0,0,1,0,1
2.778580919,0,1,0,0,1,0,1
3.532126243,0,0,0,1,1,0,1
3.542249511,0,1,0,0,1,0,2
3.531521322,0,1,0,0,1,0,2
2.899052011,0,1,0,0,1,0,1
3.233281648,0,0,0,1,0,1,1
3.583758289,0,0,0,1,0,1,1
3.327862635,0,0,0,1,0,1,1
3.461528786,0,1,0,0,1,0,1
3.515636566,0,1,0,0,1,0,1
3.683921116,0,1,0,0,1,0,2
3.621326067,0,0,0,1,0,1,2
3.380008119,0,0,0,1,0,1,1
3.68513309,0,1,0,0,1,0,1
3.640817765,0,1,0,0,1,0,2
3.858141258,0.3,0,0,1,1,0,2
3.489626951,0,0,0,1,0,1,3
3.499147808,0,1,0,0,1,0,2
3.464925955,0,1,0,0,1,0,1
3.467427585,0,1,0,0,1,0,1
3.612818639,0,0,0,1,0,1,2
3.42158607,0,1,0,0,1,0,1
3.23860532,0,0,0,1,1,0,1
3.594474381,0,0,0,1,0,1,0
3.422981854,0,0,0,1,0,1,2
3.59154693,0,1,0,0,1,0,1
2.661516559,0,0,0,1,0,1,1
2.704076469,0,0,0,1,0,1,1
3.423663102,0,0,0,1,1,0,2
3.018887467,0,0,0,1,1,0,1
3.503319815,0,0,0,1,1,0,1
2.563204748,0,1,0,0,1,0,1
2.584576556,0,1,0,0,1,0,1
3.533657021,0,0,0,1,0,1,0
3.00192824,0,0,0,1,1,0,1
3.36244326,0,1,0,0,1,0,1
3.25450745,0,1,0,0,1,0,1
3.41533469,0,0,0,1,1,0,1
3.636632935,0,0,0,1,0,1,1
3.445054509,0,1,0,0,0,1,1
3.544823453,0,0,0,1,1,0,1
3.435504507,0,1,0,0,1,0,2
3.622303063,0,1,0,0,1,0,2
3.325337838,0,0,0,1,0,1,1
3.312593528,0,0,0,1,0,1,1
3.704868225,0,1,0,0,1,0,2
3.159573092,0,1,0,0,1,0,1
3.01418896,0,0,0,1,0,1,1
3.170091349,0,1,0,0,0,1,1
3.235854515,0,0,0,1,1,0,1
3.485610395,0,1,0,0,0,1,1
3.790319829,0.1,0,0,1,0,1,0
3.416641065,0.2,0,0,1,0,1,1
3.416256158,0,1,0,0,0,1,1
3.668895994,0,1,0,0,1,0,2
2.909334946,0,1,0,0,1,0,1
3.285747687,0,1,0,0,0,1,1
2.68705036,0,1,0,0,1,0,1
2.913390171,0,1,0,0,0,1,1
2.594350372,0,0,0,1,1,0,1
3.275695696,0,0,0,1,1,0,1
3.528746619,0,1,0,0,1,0,1
3.837614226,0,0,0,1,0,1,2
3.415833812,0,1,0,0,1,0,1
3.555285451,0,0,0,1,0,1,1
3.416936289,0,1,0,0,0,1,1
3.676368468,0,1,0,0,1,0,2
3.614043806,0,0,0,1,0,1,2
3.446035883,0,0,0,1,1,0,1
3.559832145,0,0,0,1,1,0,2
3.790514724,0,0,0,1,0,1,2
3.572341211,0,0,0,1,0,1,2
3.404644339,0,0,0,1,1,0,1
3.225851747,0,0,0,1,0,1,1
3.65940953,0,0,0,1,0,1,2
3.56577968,0,0,0,1,1,0,1
3.317657804,0,0,0,1,0,1,1
3.380876537,0,0,0,1,0,1,1
3.223039216,0,1,0,0,1,0,1
2.427839721,0,1,0,0,1,0,1
3.113087844,0,1,0,0,1,0,1
3.041731707,0,0,0,1,0,1,1
3.042013806,0,0,0,1,1,0,1
3.54935806,0,0,0,1,0,1,0
3.545149391,0,1,0,0,1,0,1
3.19743934,0,0,0,1,0,1,0
3.382388944,0,0,0,1,0,1,1
3.380923428,0,0,0,1,0,1,1
3.615985805,0,0,0,1,0,1,0
3.507787208,0,1,0,0,1,0,1
3.673505275,0,0,0,1,0,1,1
3.10088229,0,0,0,1,0,1,3
3.580472103,0,0,0,1,0,1,0
3.450822253,0,0,0,1,0,1,1
2.847787611,0,0,0,1,0,1,1
3.253447757,0,0,0,1,0,1,0
3.624364528,0,0,0,1,0,1,0
3.728879008,0,0,0,1,0,1,2
3.807754734,0,0,0,1,0,1,0
3.337741644,0,0,0,1,0,1,1
3.661635998,0.2,0,0,1,0,1,1
3.581181068,0,1,0,0,1,0,1
3.581884298,0,0,0,1,0,1,0
3.352725793,0,0,0,1,0,1,1
3.681744695,0.3,0,0,1,0,1,1
3.691255465,0.2,0,0,1,1,0,2
3.123416348,0,0,0,1,0,1,1
3.689869508,0,0,0,1,1,0,2
3.770314912,0.3,0,0,1,0,1,1
3.793669943,0.2,0,0,1,0,1,0
3.719614121,0,0,0,1,0,1,2
3.061267445,0,0,0,1,0,1,1
2.570733973,0,0,0,1,1,0,1
2.283604853,0,0,0,1,0,1,1
2.62987013,0,0,1,0,0,1,1
3.265744345,0,1,0,0,1,0,1
2.743844343,0,0,0,1,0,1,1
3.10090388,0,1,0,0,1,0,1
2.173230174,0,0,0,1,0,1,1
2.748475349,0,0,0,1,0,1,1
2.620642405,0,1,0,0,0,1,1
2.73626388,0,0,0,1,0,1,1
3.575820331,0,0,0,1,1,0,1
2.423681145,0,0,0,1,0,1,1
3.003965304,0,0,0,1,0,1,1
2.684113608,0,0,0,1,0,1,1
3.40925758,0,0,0,1,1,0,1
3.19934836,0,0,0,1,0,1,1
3.222517583,0,0,0,1,0,1,0
3.109409773,0,0,0,1,0,1,1
3.194828549,0,0,0,1,0,1,1
3.276962348,0,0,0,1,0,1,1
3.324263357,0,0,0,1,0,1,1
3.822154454,0,1,0,0,1,0,2
3.316558274,0,0,0,1,0,1,0
3.039181966,0,0,0,1,1,0,1
3.31349481,0,0,0,1,0,1,1
2.911617282,0,0,0,1,0,1,1
3.32100265,0,0,0,1,0,1,0
3.099088788,0,0,0,1,0,1,1
3.010327811,0,0,0,1,1,0,1
3.74919117,0,1,0,0,1,0,2
2.667580597,0,1,0,0,1,0,1
2.425959525,0,0,0,1,0,1,1
2.646554935,0,0,0,1,1,0,1
2.648159701,0,1,0,0,1,0,1
3.088206628,0,0,0,1,1,0,1
2.732879433,0,0,0,1,0,1,1
2.844845769,0,0,0,1,0,1,1
3.041774513,0,0,0,1,0,1,1
2.313747646,0,0,0,1,1,0,1
2.834324759,0,0,0,1,0,1,1
2.370894309,0,0,0,1,0,1,1
2.616674225,0,0,0,1,1,0,1
2.672589792,0,0,0,1,0,1,1
3.69082156,0,1,0,0,0,1,2
3.306834278,0.1,0,0,1,1,0,2
2.476901125,0,1,0,0,0,1,1
3.643445552,0,1,0,0,0,1,3
3.173277156,0,0,0,1,0,1,0
3.536748466,0,0,0,1,0,1,1
2.39671848,0,0,0,1,0,1,1
3.574853025,0.1,0,0,1,1,0,2
3.869384761,0,0,0,1,0,1,2
2.820061815,0,1,0,0,1,0,1
3.114227214,0,0,0,1,0,1,1
3.390879007,0,1,0,0,1,0,1
3.332719923,0,0,0,1,0,1,0
3.672209484,0,0,0,1,0,1,0
3.033664566,0,0,0,1,0,1,1
3.179759882,0,0,0,1,0,1,1
3.489310719,0,1,0,0,0,1,1
3.350075113,0,0,0,1,1,0,1
3.40440149,0,0,0,1,0,1,1
3.300226898,0,1,0,0,1,0,1
2.853634295,0,0,0,1,0,1,1
3.056947661,0,1,0,0,0,1,1
2.92810961,0,1,0,0,1,0,1
3.102212145,0,0,0,1,0,1,1
3.014407857,0,0,1,0,1,0,1
3.787844812,0,0,0,1,0,1,2
2.922870682,0,0,0,1,0,1,0
2.719876895,0,1,0,0,0,1,1
3.467556508,0,1,0,0,1,0,1
3.268147046,0,1,0,0,1,0,1
2.988836045,0,0,0,1,0,1,1
3.691491317,0,0,0,1,0,1,0
3.507794202,0,1,0,0,0,1,1
3.074050937,0,1,0,0,1,0,1
3.636997493,0,0,0,1,0,1,2
2.761635979,0,0,0,1,1,0,1
3.13627907,0,0,0,1,0,1,1
3.663012102,0,0,0,1,1,0,1
3.272862729,0,0,0,1,0,1,1
2.965604476,0,0,0,1,0,1,3
3.592873821,0,0,0,1,0,1,3
3.26714747,0,0,0,1,0,1,1
3.257745122,0,0,0,1,0,1,0
3.212989505,0,0,0,1,0,1,1
3.166038961,0,0,0,1,1,0,1
2.842738589,0,0,0,1,0,1,1
2.966964286,0,0,0,1,0,1,1
3.650898662,0,0,0,1,0,1,2
3.470430892,0,0,0,1,1,0,1
3.215382149,0,1,0,0,1,0,1
3.157796986,0,0,0,1,0,1,1
3.785853914,0,0,0,1,1,0,2
2.609420398,0,0,0,1,0,1,1
2.838943764,0,0,0,1,0,1,1
3.208426724,0,1,0,0,1,0,1
2.781630994,0,0,0,1,0,1,1
2.757978142,0,0,0,1,0,1,1
3.653093867,0,1,0,0,0,1,2
3.116991306,0,1,0,0,1,0,1
3.295633456,0,0,0,1,0,1,1
3.300124391,0,1,0,0,0,1,1
3.486337907,0,0,0,1,1,0,1
2.813597113,0,0,0,1,1,0,1
3.655829472,0,0,0,1,1,0,2
3.51313622,0,0,0,1,0,1,0
3.623462036,0,1,0,0,0,1,1
3.010235081,0,0,0,1,0,1,1
3.519208226,0,0,0,1,0,1,1
3.037017445,0,0,0,1,0,1,1
3.540125392,0.35,0,0,1,0,1,2
2.709025117,0,0,0,1,1,0,1
3.153063094,0,0,0,1,0,1,1
2.944160584,0,0,0,1,0,1,1
3.815179969,0,0,0,1,0,1,2
3.184543351,0,0,0,1,1,0,1
2.924171019,0,0,0,1,1,0,1
2.344022504,0,0,0,1,0,1,0
2.498614591,0,0,0,1,0,1,3
2.391151079,0,0,0,1,0,1,1
3.285962877,0.1,0,0,1,0,1,0
3.660383676,0,0,0,1,0,1,1
3.547746056,0,0,0,1,0,1,3
3.508652186,0,0,0,1,0,1,1
3.374193868,0,1,0,0,1,0,1
3.673192612,0,1,0,0,1,0,2
3.621406818,0,0,0,1,0,1,1
3.722950535,0,1,0,0,1,0,2
3.537518491,0,1,0,0,0,1,1
3.692566742,0.1,0,0,1,0,1,2
3.542336783,0.1,0,0,1,0,1,0
3.647163121,0,0,0,1,1,0,2
3.48675925,0,0,0,1,0,1,0
3.179735034,0,0,0,1,0,1,0
3.435578303,0,0,0,1,0,1,1
3.643305402,0,0,0,1,1,0,1
3.809932546,0,0,0,1,1,0,2
3.68755532,0.1,0,0,1,1,0,2
2.405631551,0,1,0,0,1,0,1
3.299277414,0,0,0,1,1,0,1
3.558816199,0,0,0,1,0,1,1
3.591220989,0,0,0,1,0,1,2
2.896833313,0,0,0,1,1,0,1
3.080907244,0,0,0,1,0,1,1
3.251019604,0,0,0,1,1,0,1
3.32622687,0,0,0,1,0,1,1
3.382411959,0,0,0,1,0,1,1
2.644147785,0,0,0,1,1,0,1
2.695468531,0,0,0,1,1,0,1
2.508920551,0,1,0,0,1,0,1
3.023776305,0,0,0,1,0,1,1
3.667728197,0,0,0,1,0,1,1
3.443087558,0,1,0,0,0,1,1
3.387258606,0,0,0,1,0,1,0
3.529860441,0,0,0,1,0,1,0
3.343831494,0,1,0,0,1,0,1
3.677049462,0.3,0,0,1,0,1,2
3.203441106,0,0,0,1,0,1,1
3.065676866,0,0,0,1,0,1,1
3.36048371,0,0,0,1,0,1,3
3.519029996,0.1,0,0,1,0,1,0
3.767360028,0,0,0,1,1,0,2
3.77688172,0.2,0,0,1,0,1,2
3.286641814,0,0,0,1,0,1,1
3.354903118,0,0,0,1,0,1,1
3.032532348,0,0,0,1,0,1,1
3.44314258,0,0,0,1,1,0,1
2.839289776,0,0,0,1,0,1,1
3.296692607,0,0,0,1,0,1,0
3.10331384,0,1,0,0,0,1,1
3.296644799,0,0,0,1,0,1,3
3.665729585,0,0,0,1,0,1,1
3.44541249,0,0,0,1,1,0,1
3.604892719,0,0,0,1,1,0,1
3.800252866,0,0,0,1,0,1,2
3.003917953,0,0,0,1,1,0,1
2.811417711,0,0,0,1,0,1,1
2.958206687,0,0,0,1,0,1,1
2.680701754,0,0,0,1,1,0,1
2.640655271,0,0,0,1,0,1,1
2.622456814,0,1,0,0,1,0,1
2.48726963,0,0,0,1,1,0,1
2.185157852,0,1,0,0,0,1,1
2.476076229,0,1,0,0,1,0,1
3.709131926,0,0,0,1,1,0,2
2.997040317,0,1,0,0,1,0,1
2.622807018,0,1,0,0,1,0,1
2.470149688,0,0,0,1,0,1,1
3.265701235,0,0,0,1,0,1,3
3.223971416,0,1,0,0,1,0,1
2.950597953,0,1,0,0,1,0,1
3.585549788,0,1,0,0,1,0,1
3.400203749,0,0,0,1,1,0,1
3.421973182,0,1,0,0,1,0,2
3.247727035,0,1,0,0,0,1,1
3.529283789,0,0,0,1,0,1,0
3.137951186,0,0,0,1,0,1,1
3.572409559,0,1,0,0,1,0,2
